group	fill	x	y	subgroup	tooltip	showSelected1
13	#C77CFF	187.5	976	1	6209	6209
13	#C77CFF	187.5	978	1	6209	6209
13	#C77CFF	188	978.5	1	6209	6209
13	#C77CFF	189	977.5	1	6209	6209
13	#C77CFF	190.5	979	1	6209	6209
13	#C77CFF	190.5	980	1	6209	6209
13	#C77CFF	188	982.5	1	6209	6209
13	#C77CFF	187	981.5	1	6209	6209
13	#C77CFF	186	981.5	1	6209	6209
13	#C77CFF	190.5	988	2	6209	6209
13	#C77CFF	191	987.5	2	6209	6209
13	#C77CFF	191.5	988	2	6209	6209
13	#C77CFF	191	988.5	2	6209	6209
13	#C77CFF	190.5	988	2	6209	6209
4	#ABA300	192	917.5	1	712	712
4	#ABA300	191.5	918	1	712	712
4	#ABA300	193	919.5	1	712	712
4	#ABA300	195	919.5	1	712	712
4	#ABA300	195.5	920	1	712	712
4	#ABA300	195.5	921	1	712	712
4	#ABA300	196	921.5	1	712	712
4	#ABA300	196.5	921	1	712	712
4	#ABA300	196.5	920	1	712	712
4	#ABA300	197	919.5	1	712	712
4	#ABA300	198	920.5	1	712	712
4	#ABA300	199	920.5	1	712	712
4	#ABA300	200	921.5	1	712	712
4	#ABA300	201	921.5	1	712	712
4	#ABA300	202	922.5	1	712	712
4	#ABA300	203	921.5	1	712	712
4	#ABA300	204	922.5	1	712	712
4	#ABA300	205	922.5	1	712	712
4	#ABA300	206	923.5	1	712	712
4	#ABA300	207.5	922	1	712	712
4	#ABA300	207.5	921	1	712	712
4	#ABA300	208	920.5	1	712	712
4	#ABA300	209	921.5	1	712	712
4	#ABA300	210	920.5	1	712	712
4	#ABA300	210.5	921	1	712	712
4	#ABA300	210.5	924	1	712	712
4	#ABA300	211	924.5	1	712	712
4	#ABA300	212	923.5	1	712	712
4	#ABA300	213	924.5	1	712	712
4	#ABA300	214	924.5	1	712	712
4	#ABA300	214.5	924	1	712	712
4	#ABA300	214.5	922	1	712	712
4	#ABA300	215	921.5	1	712	712
4	#ABA300	215.5	922	1	712	712
4	#ABA300	215.5	923	1	712	712
4	#ABA300	216	923.5	1	712	712
4	#ABA300	217	922.5	1	712	712
4	#ABA300	218	922.5	1	712	712
4	#ABA300	218.5	922	1	712	712
4	#ABA300	217	920.5	1	712	712
4	#ABA300	215	920.5	1	712	712
4	#ABA300	214.5	920	1	712	712
4	#ABA300	214.5	917	1	712	712
4	#ABA300	215	916.5	1	712	712
4	#ABA300	215.5	917	1	712	712
4	#ABA300	215.5	919	1	712	712
4	#ABA300	216	919.5	1	712	712
4	#ABA300	216.5	919	1	712	712
4	#ABA300	216.5	917	1	712	712
4	#ABA300	217.5	916	1	712	712
4	#ABA300	216	914.5	1	712	712
4	#ABA300	215	914.5	1	712	712
4	#ABA300	214	915.5	1	712	712
4	#ABA300	213.5	915	1	712	712
4	#ABA300	213.5	914	1	712	712
4	#ABA300	214.5	913	1	712	712
4	#ABA300	214	912.5	1	712	712
4	#ABA300	213	912.5	1	712	712
4	#ABA300	212.5	912	1	712	712
4	#ABA300	212.5	911	1	712	712
4	#ABA300	206	904.5	1	712	712
4	#ABA300	205	904.5	1	712	712
4	#ABA300	204.5	905	1	712	712
4	#ABA300	204.5	910	1	712	712
4	#ABA300	205	910.5	1	712	712
4	#ABA300	207	908.5	1	712	712
4	#ABA300	207.5	909	1	712	712
4	#ABA300	207.5	912	1	712	712
4	#ABA300	206.5	913	1	712	712
4	#ABA300	207	913.5	1	712	712
4	#ABA300	208	913.5	1	712	712
4	#ABA300	208.5	914	1	712	712
4	#ABA300	206	916.5	1	712	712
4	#ABA300	202	916.5	1	712	712
4	#ABA300	201.5	916	1	712	712
4	#ABA300	202	915.5	1	712	712
4	#ABA300	204	915.5	1	712	712
4	#ABA300	204.5	915	1	712	712
4	#ABA300	203.5	914	1	712	712
4	#ABA300	203.5	913	1	712	712
4	#ABA300	204.5	912	1	712	712
4	#ABA300	203.5	911	1	712	712
4	#ABA300	203.5	909	1	712	712
4	#ABA300	202	907.5	1	712	712
4	#ABA300	192	917.5	1	712	712
4	#ABA300	217.5	917	2	712	712
4	#ABA300	218	916.5	2	712	712
4	#ABA300	218.5	917	2	712	712
4	#ABA300	218.5	918	2	712	712
4	#ABA300	218	918.5	2	712	712
4	#ABA300	217.5	918	2	712	712
4	#ABA300	217.5	917	2	712	712
4	#ABA300	219	919.5	3	712	712
4	#ABA300	218.5	920	3	712	712
4	#ABA300	219	920.5	3	712	712
4	#ABA300	220	920.5	3	712	712
4	#ABA300	221	921.5	3	712	712
4	#ABA300	222	921.5	3	712	712
4	#ABA300	222.5	921	3	712	712
4	#ABA300	220	918.5	3	712	712
4	#ABA300	219	919.5	3	712	712
4	#ABA300	224	923.5	4	712	712
4	#ABA300	223.5	924	4	712	712
4	#ABA300	224.5	925	4	712	712
4	#ABA300	224.5	926	4	712	712
4	#ABA300	225.5	927	4	712	712
4	#ABA300	225	927.5	4	712	712
4	#ABA300	224	927.5	4	712	712
4	#ABA300	223.5	928	4	712	712
4	#ABA300	224	928.5	4	712	712
4	#ABA300	225	928.5	4	712	712
4	#ABA300	226	929.5	4	712	712
4	#ABA300	227	929.5	4	712	712
4	#ABA300	227.5	930	4	712	712
4	#ABA300	227.5	931	4	712	712
4	#ABA300	228	931.5	4	712	712
4	#ABA300	228.5	931	4	712	712
4	#ABA300	228.5	930	4	712	712
4	#ABA300	229	929.5	4	712	712
4	#ABA300	230	929.5	4	712	712
4	#ABA300	230.5	929	4	712	712
4	#ABA300	229	927.5	4	712	712
4	#ABA300	228	928.5	4	712	712
4	#ABA300	227.5	928	4	712	712
4	#ABA300	227.5	926	4	712	712
4	#ABA300	227	925.5	4	712	712
4	#ABA300	226	925.5	4	712	712
4	#ABA300	225.5	925	4	712	712
4	#ABA300	225.5	924	4	712	712
4	#ABA300	225	923.5	4	712	712
4	#ABA300	224	923.5	4	712	712
8	#00C19A	195	987.5	1	4346	4346
8	#00C19A	194.5	988	1	4346	4346
8	#00C19A	195	988.5	1	4346	4346
8	#00C19A	196	988.5	1	4346	4346
8	#00C19A	197	989.5	1	4346	4346
8	#00C19A	198	988.5	1	4346	4346
8	#00C19A	200	988.5	1	4346	4346
8	#00C19A	200.5	989	1	4346	4346
8	#00C19A	198.5	991	1	4346	4346
8	#00C19A	198.5	992	1	4346	4346
8	#00C19A	199	992.5	1	4346	4346
8	#00C19A	200	991.5	1	4346	4346
8	#00C19A	201	992.5	1	4346	4346
8	#00C19A	202	991.5	1	4346	4346
8	#00C19A	203	991.5	1	4346	4346
8	#00C19A	204	992.5	1	4346	4346
8	#00C19A	205	992.5	1	4346	4346
8	#00C19A	205.5	993	1	4346	4346
8	#00C19A	205	993.5	1	4346	4346
8	#00C19A	204	993.5	1	4346	4346
8	#00C19A	203.5	994	1	4346	4346
8	#00C19A	205.5	996	1	4346	4346
8	#00C19A	205	996.5	1	4346	4346
8	#00C19A	204	996.5	1	4346	4346
8	#00C19A	203.5	997	1	4346	4346
8	#00C19A	203.5	998	1	4346	4346
8	#00C19A	203	998.5	1	4346	4346
8	#00C19A	202	998.5	1	4346	4346
8	#00C19A	201.5	999	1	4346	4346
8	#00C19A	203	1000.5	1	4346	4346
8	#00C19A	205	998.5	1	4346	4346
8	#00C19A	206	999.5	1	4346	4346
8	#00C19A	206.5	999	1	4346	4346
8	#00C19A	206.5	998	1	4346	4346
8	#00C19A	207	997.5	1	4346	4346
8	#00C19A	210	1000.5	1	4346	4346
8	#00C19A	212.5	998	1	4346	4346
8	#00C19A	212.5	994	1	4346	4346
8	#00C19A	211.5	993	1	4346	4346
8	#00C19A	212	992.5	1	4346	4346
8	#00C19A	213	992.5	1	4346	4346
8	#00C19A	213.5	992	1	4346	4346
8	#00C19A	213	991.5	1	4346	4346
8	#00C19A	212	991.5	1	4346	4346
8	#00C19A	211	990.5	1	4346	4346
8	#00C19A	210	990.5	1	4346	4346
8	#00C19A	209.5	990	1	4346	4346
8	#00C19A	209.5	989	1	4346	4346
8	#00C19A	209	988.5	1	4346	4346
8	#00C19A	208	988.5	1	4346	4346
8	#00C19A	207.5	989	1	4346	4346
8	#00C19A	207.5	990	1	4346	4346
8	#00C19A	208.5	991	1	4346	4346
8	#00C19A	208.5	992	1	4346	4346
8	#00C19A	208	992.5	1	4346	4346
8	#00C19A	206.5	991	1	4346	4346
8	#00C19A	206.5	988	1	4346	4346
8	#00C19A	206	987.5	1	4346	4346
8	#00C19A	204.5	989	1	4346	4346
8	#00C19A	204.5	990	1	4346	4346
8	#00C19A	204	990.5	1	4346	4346
8	#00C19A	202.5	989	1	4346	4346
8	#00C19A	202.5	988	1	4346	4346
8	#00C19A	202	987.5	1	4346	4346
8	#00C19A	199	987.5	1	4346	4346
8	#00C19A	198	986.5	1	4346	4346
8	#00C19A	197	987.5	1	4346	4346
8	#00C19A	195	987.5	1	4346	4346
11	#00A9FF	199	970.5	1	5051	5051
11	#00A9FF	198.5	971	1	5051	5051
11	#00A9FF	199	971.5	1	5051	5051
11	#00A9FF	200	971.5	1	5051	5051
11	#00A9FF	200.5	972	1	5051	5051
11	#00A9FF	200.5	974	1	5051	5051
11	#00A9FF	203	976.5	1	5051	5051
11	#00A9FF	204.5	975	1	5051	5051
11	#00A9FF	204.5	974	1	5051	5051
11	#00A9FF	203.5	973	1	5051	5051
11	#00A9FF	204	972.5	1	5051	5051
11	#00A9FF	205	972.5	1	5051	5051
11	#00A9FF	205.5	973	1	5051	5051
11	#00A9FF	205.5	974	1	5051	5051
11	#00A9FF	206	974.5	1	5051	5051
11	#00A9FF	206.5	974	1	5051	5051
11	#00A9FF	206.5	973	1	5051	5051
11	#00A9FF	207	972.5	1	5051	5051
11	#00A9FF	208	972.5	1	5051	5051
11	#00A9FF	208.5	972	1	5051	5051
11	#00A9FF	208.5	971	1	5051	5051
11	#00A9FF	209	970.5	1	5051	5051
11	#00A9FF	211	972.5	1	5051	5051
11	#00A9FF	212	972.5	1	5051	5051
11	#00A9FF	212.5	972	1	5051	5051
11	#00A9FF	212.5	971	1	5051	5051
11	#00A9FF	213	970.5	1	5051	5051
11	#00A9FF	213.5	971	1	5051	5051
11	#00A9FF	213.5	974	1	5051	5051
11	#00A9FF	214	974.5	1	5051	5051
11	#00A9FF	214.5	974	1	5051	5051
11	#00A9FF	214.5	973	1	5051	5051
11	#00A9FF	215	972.5	1	5051	5051
11	#00A9FF	216	973.5	1	5051	5051
11	#00A9FF	217	973.5	1	5051	5051
11	#00A9FF	217.5	973	1	5051	5051
11	#00A9FF	216	971.5	1	5051	5051
11	#00A9FF	215	971.5	1	5051	5051
11	#00A9FF	214.5	971	1	5051	5051
11	#00A9FF	214.5	970	1	5051	5051
11	#00A9FF	213.5	969	1	5051	5051
11	#00A9FF	213.5	967	1	5051	5051
11	#00A9FF	214	966.5	1	5051	5051
11	#00A9FF	215.5	968	1	5051	5051
11	#00A9FF	215.5	970	1	5051	5051
11	#00A9FF	216	970.5	1	5051	5051
11	#00A9FF	216.5	970	1	5051	5051
11	#00A9FF	216.5	966	1	5051	5051
11	#00A9FF	216	965.5	1	5051	5051
11	#00A9FF	214	965.5	1	5051	5051
11	#00A9FF	213	964.5	1	5051	5051
11	#00A9FF	212.5	965	1	5051	5051
11	#00A9FF	212.5	966	1	5051	5051
11	#00A9FF	212	966.5	1	5051	5051
11	#00A9FF	211	966.5	1	5051	5051
11	#00A9FF	210.5	966	1	5051	5051
11	#00A9FF	210.5	965	1	5051	5051
11	#00A9FF	209	963.5	1	5051	5051
11	#00A9FF	208	964.5	1	5051	5051
11	#00A9FF	207	964.5	1	5051	5051
11	#00A9FF	205.5	966	1	5051	5051
11	#00A9FF	205.5	967	1	5051	5051
11	#00A9FF	204.5	968	1	5051	5051
11	#00A9FF	204.5	969	1	5051	5051
11	#00A9FF	203.5	970	1	5051	5051
11	#00A9FF	203.5	971	1	5051	5051
11	#00A9FF	202.5	972	1	5051	5051
11	#00A9FF	202.5	973	1	5051	5051
11	#00A9FF	202	973.5	1	5051	5051
11	#00A9FF	201.5	973	1	5051	5051
11	#00A9FF	201.5	970	1	5051	5051
11	#00A9FF	201	969.5	1	5051	5051
11	#00A9FF	200	969.5	1	5051	5051
11	#00A9FF	199	970.5	1	5051	5051
7	#00BE67	206	979.5	1	4137	4137
7	#00BE67	205.5	980	1	4137	4137
7	#00BE67	207.5	982	1	4137	4137
7	#00BE67	207	982.5	1	4137	4137
7	#00BE67	206	982.5	1	4137	4137
7	#00BE67	205.5	983	1	4137	4137
7	#00BE67	205.5	984	1	4137	4137
7	#00BE67	206	984.5	1	4137	4137
7	#00BE67	207	983.5	1	4137	4137
7	#00BE67	207.5	984	1	4137	4137
7	#00BE67	207.5	986	1	4137	4137
7	#00BE67	209	987.5	1	4137	4137
7	#00BE67	210	986.5	1	4137	4137
7	#00BE67	210.5	987	1	4137	4137
7	#00BE67	210.5	988	1	4137	4137
7	#00BE67	212	989.5	1	4137	4137
7	#00BE67	213	988.5	1	4137	4137
7	#00BE67	214	988.5	1	4137	4137
7	#00BE67	214.5	989	1	4137	4137
7	#00BE67	213.5	990	1	4137	4137
7	#00BE67	214.5	991	1	4137	4137
7	#00BE67	214.5	992	1	4137	4137
7	#00BE67	216	993.5	1	4137	4137
7	#00BE67	218	991.5	1	4137	4137
7	#00BE67	219	991.5	1	4137	4137
7	#00BE67	219.5	991	1	4137	4137
7	#00BE67	218.5	990	1	4137	4137
7	#00BE67	218.5	989	1	4137	4137
7	#00BE67	218	988.5	1	4137	4137
7	#00BE67	217	989.5	1	4137	4137
7	#00BE67	216.5	989	1	4137	4137
7	#00BE67	216.5	988	1	4137	4137
7	#00BE67	217	987.5	1	4137	4137
7	#00BE67	218	987.5	1	4137	4137
7	#00BE67	220	985.5	1	4137	4137
7	#00BE67	221	986.5	1	4137	4137
7	#00BE67	222	986.5	1	4137	4137
7	#00BE67	222.5	986	1	4137	4137
7	#00BE67	220.5	984	1	4137	4137
7	#00BE67	221.5	983	1	4137	4137
7	#00BE67	221	982.5	1	4137	4137
7	#00BE67	220	982.5	1	4137	4137
7	#00BE67	219.5	982	1	4137	4137
7	#00BE67	220.5	981	1	4137	4137
7	#00BE67	220.5	980	1	4137	4137
7	#00BE67	222.5	978	1	4137	4137
7	#00BE67	222	977.5	1	4137	4137
7	#00BE67	221	977.5	1	4137	4137
7	#00BE67	220	978.5	1	4137	4137
7	#00BE67	219.5	978	1	4137	4137
7	#00BE67	219.5	976	1	4137	4137
7	#00BE67	220	975.5	1	4137	4137
7	#00BE67	221	975.5	1	4137	4137
7	#00BE67	222	976.5	1	4137	4137
7	#00BE67	222.5	976	1	4137	4137
7	#00BE67	222.5	975	1	4137	4137
7	#00BE67	223	974.5	1	4137	4137
7	#00BE67	225	974.5	1	4137	4137
7	#00BE67	225.5	974	1	4137	4137
7	#00BE67	225.5	973	1	4137	4137
7	#00BE67	225	972.5	1	4137	4137
7	#00BE67	224	973.5	1	4137	4137
7	#00BE67	222	971.5	1	4137	4137
7	#00BE67	221	972.5	1	4137	4137
7	#00BE67	220.5	972	1	4137	4137
7	#00BE67	220.5	970	1	4137	4137
7	#00BE67	220	969.5	1	4137	4137
7	#00BE67	219	969.5	1	4137	4137
7	#00BE67	218	968.5	1	4137	4137
7	#00BE67	217.5	969	1	4137	4137
7	#00BE67	217.5	970	1	4137	4137
7	#00BE67	219.5	972	1	4137	4137
7	#00BE67	219.5	973	1	4137	4137
7	#00BE67	218.5	974	1	4137	4137
7	#00BE67	218.5	977	1	4137	4137
7	#00BE67	217	978.5	1	4137	4137
7	#00BE67	216	977.5	1	4137	4137
7	#00BE67	215	977.5	1	4137	4137
7	#00BE67	214	978.5	1	4137	4137
7	#00BE67	213	978.5	1	4137	4137
7	#00BE67	212.5	979	1	4137	4137
7	#00BE67	213.5	980	1	4137	4137
7	#00BE67	213	980.5	1	4137	4137
7	#00BE67	212	980.5	1	4137	4137
7	#00BE67	211.5	981	1	4137	4137
7	#00BE67	211.5	983	1	4137	4137
7	#00BE67	211	983.5	1	4137	4137
7	#00BE67	210	983.5	1	4137	4137
7	#00BE67	209.5	984	1	4137	4137
7	#00BE67	209.5	985	1	4137	4137
7	#00BE67	209	985.5	1	4137	4137
7	#00BE67	208.5	985	1	4137	4137
7	#00BE67	208.5	981	1	4137	4137
7	#00BE67	207.5	980	1	4137	4137
7	#00BE67	207.5	979	1	4137	4137
7	#00BE67	207	978.5	1	4137	4137
7	#00BE67	206	979.5	1	4137	4137
10	#00B8E7	207	942.5	1	4931	4931
10	#00B8E7	206.5	943	1	4931	4931
10	#00B8E7	208	944.5	1	4931	4931
10	#00B8E7	209.5	943	1	4931	4931
10	#00B8E7	209.5	942	1	4931	4931
10	#00B8E7	210	941.5	1	4931	4931
10	#00B8E7	210.5	942	1	4931	4931
10	#00B8E7	210.5	944	1	4931	4931
10	#00B8E7	211	944.5	1	4931	4931
10	#00B8E7	212	944.5	1	4931	4931
10	#00B8E7	212.5	944	1	4931	4931
10	#00B8E7	212.5	943	1	4931	4931
10	#00B8E7	213	942.5	1	4931	4931
10	#00B8E7	213.5	943	1	4931	4931
10	#00B8E7	213.5	944	1	4931	4931
10	#00B8E7	214	944.5	1	4931	4931
10	#00B8E7	215	944.5	1	4931	4931
10	#00B8E7	215.5	944	1	4931	4931
10	#00B8E7	215.5	942	1	4931	4931
10	#00B8E7	216	941.5	1	4931	4931
10	#00B8E7	217	941.5	1	4931	4931
10	#00B8E7	218.5	943	1	4931	4931
10	#00B8E7	218.5	945	1	4931	4931
10	#00B8E7	217.5	946	1	4931	4931
10	#00B8E7	218.5	947	1	4931	4931
10	#00B8E7	217	948.5	1	4931	4931
10	#00B8E7	216.5	948	1	4931	4931
10	#00B8E7	216.5	947	1	4931	4931
10	#00B8E7	216	946.5	1	4931	4931
10	#00B8E7	215	946.5	1	4931	4931
10	#00B8E7	214	945.5	1	4931	4931
10	#00B8E7	213	946.5	1	4931	4931
10	#00B8E7	212	945.5	1	4931	4931
10	#00B8E7	211.5	946	1	4931	4931
10	#00B8E7	211.5	948	1	4931	4931
10	#00B8E7	211	948.5	1	4931	4931
10	#00B8E7	209.5	947	1	4931	4931
10	#00B8E7	209.5	946	1	4931	4931
10	#00B8E7	209	945.5	1	4931	4931
10	#00B8E7	208.5	946	1	4931	4931
10	#00B8E7	208.5	949	1	4931	4931
10	#00B8E7	209	949.5	1	4931	4931
10	#00B8E7	214	949.5	1	4931	4931
10	#00B8E7	214.5	950	1	4931	4931
10	#00B8E7	214	950.5	1	4931	4931
10	#00B8E7	212	950.5	1	4931	4931
10	#00B8E7	211.5	951	1	4931	4931
10	#00B8E7	212	951.5	1	4931	4931
10	#00B8E7	213	951.5	1	4931	4931
10	#00B8E7	213.5	952	1	4931	4931
10	#00B8E7	213.5	954	1	4931	4931
10	#00B8E7	215	955.5	1	4931	4931
10	#00B8E7	215.5	955	1	4931	4931
10	#00B8E7	215.5	954	1	4931	4931
10	#00B8E7	214.5	953	1	4931	4931
10	#00B8E7	214.5	952	1	4931	4931
10	#00B8E7	217	949.5	1	4931	4931
10	#00B8E7	217.5	950	1	4931	4931
10	#00B8E7	217.5	951	1	4931	4931
10	#00B8E7	218	951.5	1	4931	4931
10	#00B8E7	220	951.5	1	4931	4931
10	#00B8E7	221	952.5	1	4931	4931
10	#00B8E7	221.5	952	1	4931	4931
10	#00B8E7	221.5	951	1	4931	4931
10	#00B8E7	222	950.5	1	4931	4931
10	#00B8E7	223	951.5	1	4931	4931
10	#00B8E7	223.5	951	1	4931	4931
10	#00B8E7	223.5	950	1	4931	4931
10	#00B8E7	224.5	949	1	4931	4931
10	#00B8E7	224	948.5	1	4931	4931
10	#00B8E7	223	948.5	1	4931	4931
10	#00B8E7	222.5	948	1	4931	4931
10	#00B8E7	223.5	947	1	4931	4931
10	#00B8E7	223	946.5	1	4931	4931
10	#00B8E7	222	946.5	1	4931	4931
10	#00B8E7	221.5	946	1	4931	4931
10	#00B8E7	221.5	945	1	4931	4931
10	#00B8E7	219.5	943	1	4931	4931
10	#00B8E7	219.5	942	1	4931	4931
10	#00B8E7	220	941.5	1	4931	4931
10	#00B8E7	221	941.5	1	4931	4931
10	#00B8E7	221.5	941	1	4931	4931
10	#00B8E7	221.5	940	1	4931	4931
10	#00B8E7	222	939.5	1	4931	4931
10	#00B8E7	223.5	941	1	4931	4931
10	#00B8E7	222.5	942	1	4931	4931
10	#00B8E7	223.5	943	1	4931	4931
10	#00B8E7	222.5	944	1	4931	4931
10	#00B8E7	224	945.5	1	4931	4931
10	#00B8E7	224.5	945	1	4931	4931
10	#00B8E7	224.5	941	1	4931	4931
10	#00B8E7	225	940.5	1	4931	4931
10	#00B8E7	226	940.5	1	4931	4931
10	#00B8E7	227.5	942	1	4931	4931
10	#00B8E7	227.5	943	1	4931	4931
10	#00B8E7	226.5	944	1	4931	4931
10	#00B8E7	228.5	946	1	4931	4931
10	#00B8E7	227.5	947	1	4931	4931
10	#00B8E7	229	948.5	1	4931	4931
10	#00B8E7	230	947.5	1	4931	4931
10	#00B8E7	231	947.5	1	4931	4931
10	#00B8E7	232	946.5	1	4931	4931
10	#00B8E7	233	946.5	1	4931	4931
10	#00B8E7	233.5	946	1	4931	4931
10	#00B8E7	233	945.5	1	4931	4931
10	#00B8E7	232	945.5	1	4931	4931
10	#00B8E7	231.5	945	1	4931	4931
10	#00B8E7	232	944.5	1	4931	4931
10	#00B8E7	235	944.5	1	4931	4931
10	#00B8E7	235.5	944	1	4931	4931
10	#00B8E7	235.5	942	1	4931	4931
10	#00B8E7	235	941.5	1	4931	4931
10	#00B8E7	234.5	942	1	4931	4931
10	#00B8E7	234.5	943	1	4931	4931
10	#00B8E7	234	943.5	1	4931	4931
10	#00B8E7	233	943.5	1	4931	4931
10	#00B8E7	232.5	943	1	4931	4931
10	#00B8E7	232.5	941	1	4931	4931
10	#00B8E7	233.5	940	1	4931	4931
10	#00B8E7	233.5	939	1	4931	4931
10	#00B8E7	232	937.5	1	4931	4931
10	#00B8E7	229	937.5	1	4931	4931
10	#00B8E7	228.5	937	1	4931	4931
10	#00B8E7	230	935.5	1	4931	4931
10	#00B8E7	231	936.5	1	4931	4931
10	#00B8E7	232.5	935	1	4931	4931
10	#00B8E7	232.5	934	1	4931	4931
10	#00B8E7	231	932.5	1	4931	4931
10	#00B8E7	230	932.5	1	4931	4931
10	#00B8E7	229	931.5	1	4931	4931
10	#00B8E7	228.5	932	1	4931	4931
10	#00B8E7	228.5	934	1	4931	4931
10	#00B8E7	228	934.5	1	4931	4931
10	#00B8E7	227	933.5	1	4931	4931
10	#00B8E7	223	933.5	1	4931	4931
10	#00B8E7	222	932.5	1	4931	4931
10	#00B8E7	221.5	933	1	4931	4931
10	#00B8E7	221.5	935	1	4931	4931
10	#00B8E7	222	935.5	1	4931	4931
10	#00B8E7	223	934.5	1	4931	4931
10	#00B8E7	225	934.5	1	4931	4931
10	#00B8E7	227.5	937	1	4931	4931
10	#00B8E7	226	938.5	1	4931	4931
10	#00B8E7	225	938.5	1	4931	4931
10	#00B8E7	224	937.5	1	4931	4931
10	#00B8E7	221	937.5	1	4931	4931
10	#00B8E7	220	938.5	1	4931	4931
10	#00B8E7	219	937.5	1	4931	4931
10	#00B8E7	218	937.5	1	4931	4931
10	#00B8E7	217.5	937	1	4931	4931
10	#00B8E7	217.5	936	1	4931	4931
10	#00B8E7	217	935.5	1	4931	4931
10	#00B8E7	216.5	936	1	4931	4931
10	#00B8E7	216.5	937	1	4931	4931
10	#00B8E7	216	937.5	1	4931	4931
10	#00B8E7	215	937.5	1	4931	4931
10	#00B8E7	214	936.5	1	4931	4931
10	#00B8E7	213	936.5	1	4931	4931
10	#00B8E7	212.5	936	1	4931	4931
10	#00B8E7	213	935.5	1	4931	4931
10	#00B8E7	214	935.5	1	4931	4931
10	#00B8E7	214.5	935	1	4931	4931
10	#00B8E7	214	934.5	1	4931	4931
10	#00B8E7	213	934.5	1	4931	4931
10	#00B8E7	212.5	934	1	4931	4931
10	#00B8E7	213	933.5	1	4931	4931
10	#00B8E7	214	933.5	1	4931	4931
10	#00B8E7	214.5	933	1	4931	4931
10	#00B8E7	214	932.5	1	4931	4931
10	#00B8E7	212	932.5	1	4931	4931
10	#00B8E7	210.5	934	1	4931	4931
10	#00B8E7	210.5	935	1	4931	4931
10	#00B8E7	210	935.5	1	4931	4931
10	#00B8E7	208	935.5	1	4931	4931
10	#00B8E7	207.5	936	1	4931	4931
10	#00B8E7	209.5	938	1	4931	4931
10	#00B8E7	208.5	939	1	4931	4931
10	#00B8E7	208.5	940	1	4931	4931
10	#00B8E7	207.5	941	1	4931	4931
10	#00B8E7	207.5	942	1	4931	4931
10	#00B8E7	207	942.5	1	4931	4931
16	#FF68A1	213	911.5	1	6882	6882
16	#FF68A1	212.5	912	1	6882	6882
16	#FF68A1	213	912.5	1	6882	6882
16	#FF68A1	213.5	912	1	6882	6882
16	#FF68A1	213	911.5	1	6882	6882
16	#FF68A1	214	913.5	2	6882	6882
16	#FF68A1	213.5	914	2	6882	6882
16	#FF68A1	213.5	915	2	6882	6882
16	#FF68A1	214	915.5	2	6882	6882
16	#FF68A1	215.5	914	2	6882	6882
16	#FF68A1	215	913.5	2	6882	6882
16	#FF68A1	214	913.5	2	6882	6882
3	#CD9600	234	951.5	1	430	430
3	#CD9600	233.5	952	1	430	430
3	#CD9600	235	953.5	1	430	430
3	#CD9600	236	952.5	1	430	430
3	#CD9600	237	953.5	1	430	430
3	#CD9600	238.5	952	1	430	430
3	#CD9600	238.5	951	1	430	430
3	#CD9600	239	950.5	1	430	430
3	#CD9600	242	950.5	1	430	430
3	#CD9600	243.5	952	1	430	430
3	#CD9600	243.5	953	1	430	430
3	#CD9600	244	953.5	1	430	430
3	#CD9600	245	952.5	1	430	430
3	#CD9600	246	952.5	1	430	430
3	#CD9600	246.5	953	1	430	430
3	#CD9600	245.5	954	1	430	430
3	#CD9600	247	955.5	1	430	430
3	#CD9600	248.5	954	1	430	430
3	#CD9600	248.5	952	1	430	430
3	#CD9600	249.5	951	1	430	430
3	#CD9600	249	950.5	1	430	430
3	#CD9600	247	950.5	1	430	430
3	#CD9600	246	949.5	1	430	430
3	#CD9600	245	949.5	1	430	430
3	#CD9600	244.5	949	1	430	430
3	#CD9600	245	948.5	1	430	430
3	#CD9600	247	948.5	1	430	430
3	#CD9600	248	949.5	1	430	430
3	#CD9600	249.5	948	1	430	430
3	#CD9600	248	946.5	1	430	430
3	#CD9600	247	946.5	1	430	430
3	#CD9600	246	947.5	1	430	430
3	#CD9600	244	947.5	1	430	430
3	#CD9600	243	946.5	1	430	430
3	#CD9600	241.5	948	1	430	430
3	#CD9600	241.5	949	1	430	430
3	#CD9600	241	949.5	1	430	430
3	#CD9600	238	949.5	1	430	430
3	#CD9600	236	951.5	1	430	430
3	#CD9600	235.5	951	1	430	430
3	#CD9600	235.5	950	1	430	430
3	#CD9600	235	949.5	1	430	430
3	#CD9600	234.5	950	1	430	430
3	#CD9600	234.5	951	1	430	430
3	#CD9600	234	951.5	1	430	430
3	#CD9600	249.5	949	2	430	430
3	#CD9600	250	948.5	2	430	430
3	#CD9600	250.5	949	2	430	430
3	#CD9600	250	949.5	2	430	430
3	#CD9600	249.5	949	2	430	430
9	#00BFC4	238	955.5	1	4347	4347
9	#00BFC4	237.5	956	1	4347	4347
9	#00BFC4	239	957.5	1	4347	4347
9	#00BFC4	241	957.5	1	4347	4347
9	#00BFC4	241.5	958	1	4347	4347
9	#00BFC4	241.5	961	1	4347	4347
9	#00BFC4	242	961.5	1	4347	4347
9	#00BFC4	242.5	961	1	4347	4347
9	#00BFC4	242.5	960	1	4347	4347
9	#00BFC4	244	958.5	1	4347	4347
9	#00BFC4	246	958.5	1	4347	4347
